cell,x,y,Ash,Basswood,Beech,Birch,Cedar.juniper,Cherry,Elm,Fir,Hemlock,Hickory,Maple,Oak,Other.hardwood,Pine,Poplar,Spruce,Tamarack,Tulip.poplar,Walnut,Total
21983,557000,902000,36.85207911,12.72278336,NA,NA,4.928101227,NA,4.834507695,NA,3.250022981,NA,8.14375706,NA,NA,NA,NA,NA,5.992489493,NA,NA,11.952926
21984,565000,902000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.35485577,NA,NA,NA,NA,82.35485577
21985,573000,902000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21986,581000,902000,5.086563869,NA,NA,3.791078686,NA,NA,NA,NA,NA,NA,7.79429956,78.82943572,NA,NA,NA,NA,21.28459374,NA,NA,23.35719431
21987,589000,902000,36.37770002,NA,NA,NA,3.036588234,NA,NA,NA,NA,NA,50.57876283,NA,NA,34.03438924,47.16001152,7.277665867,NA,NA,NA,32.75035366
21988,597000,902000,45.31006658,31.37039395,31.23053447,6.036896825,NA,2.874098343,NA,NA,NA,NA,37.7382042,8.306062609,NA,NA,NA,NA,NA,NA,NA,20.78073486
21990,613000,902000,64.35836873,110.6770237,NA,NA,62.5562635,NA,9.950527023,NA,NA,NA,NA,17.67170564,NA,NA,39.37854105,NA,NA,NA,NA,50.76540494
21991,621000,902000,17.40889864,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.7732061,21.54635941,NA,NA,14.25089792,NA,NA,NA,NA,21.49484052
21993,637000,902000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21995,653000,902000,12.60357444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.60357444
21996,661000,902000,5.790425895,NA,NA,NA,1.906064633,NA,NA,NA,NA,NA,96.6072751,NA,NA,NA,NA,NA,NA,NA,NA,34.76792188
21997,669000,902000,8.542426561,NA,NA,NA,17.36897051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.95569853
22011,781000,902000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.280010818,4.525084674,NA,NA,3.402547746
22012,789000,902000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22013,797000,902000,NA,NA,NA,NA,4.086186077,NA,NA,NA,NA,NA,39.13415941,NA,NA,NA,NA,NA,2.405170433,NA,NA,15.20850531
22014,805000,902000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.55218425,NA,NA,NA,NA,NA,70.55218425
22015,813000,902000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22016,821000,902000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.744135423,53.04759749,NA,4.446658475,6.031301382,NA,NA,NA,NA,16.81742319
22017,829000,902000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.203890314,38.4224336,NA,11.64612476,13.99588691,NA,NA,NA,NA,18.36296918
22018,837000,902000,NA,NA,NA,NA,NA,4.754887548,NA,NA,NA,NA,20.59732957,NA,NA,133.1581629,NA,NA,NA,NA,NA,52.83679334
22019,845000,902000,NA,NA,NA,6.294973004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.294973004
22021,861000,902000,NA,NA,NA,NA,27.67202883,NA,NA,NA,22.75025862,NA,3.3853239,NA,NA,35.69442954,19.02842707,NA,NA,NA,NA,18.65263198
22022,869000,902000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.2149783,NA,2.881113363,NA,NA,NA,NA,NA,40.54804583
22023,877000,902000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22025,893000,902000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.40998889,NA,19.55281707,NA,NA,NA,NA,NA,48.98140298
22026,901000,902000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.4821197,NA,NA,NA,NA,NA,NA,NA,130.4821197
22027,909000,902000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.1487359,NA,NA,NA,NA,NA,113.1487359
22028,917000,902000,NA,NA,NA,NA,NA,NA,2.954968223,3.250022981,NA,NA,NA,15.12115192,NA,67.21685801,7.368798664,NA,NA,NA,NA,27.18810963
22029,925000,902000,NA,NA,NA,8.392990196,NA,NA,NA,7.883635369,NA,NA,10.92610383,NA,NA,28.65090849,NA,NA,NA,NA,NA,14.83194863
22030,933000,902000,60.517359,4.863963154,NA,NA,NA,NA,NA,2.545667439,NA,NA,NA,17.66548859,NA,23.57184403,9.190441157,NA,NA,NA,NA,20.27522963
22031,941000,902000,NA,NA,NA,NA,NA,NA,NA,2.067312297,NA,NA,34.25881627,74.81443522,NA,28.77447666,10.84046127,45.96484102,NA,NA,NA,34.50914588
22032,949000,902000,NA,NA,NA,NA,NA,3.379621906,NA,NA,NA,NA,4.541153212,44.91628768,NA,34.68260511,18.29517759,NA,NA,NA,NA,30.39798557
22033,957000,902000,17.26889459,3.379621906,NA,NA,NA,NA,NA,NA,NA,NA,4.840628956,63.30169355,NA,35.94601483,81.33319112,NA,NA,NA,NA,40.85727444
22034,965000,902000,10.90119935,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.49759727,63.83971129,NA,19.31741511,2.785690446,NA,NA,NA,NA,25.71092053
22035,973000,902000,13.47858209,NA,57.75878018,NA,NA,2.954968223,NA,NA,NA,NA,30.29417887,66.20845132,NA,31.73394455,48.67619489,2.216456032,NA,NA,NA,34.98241863
22036,981000,902000,NA,NA,NA,6.165155497,NA,NA,NA,NA,NA,NA,26.64654395,155.2654905,NA,78.62805382,42.0048942,NA,NA,NA,NA,52.46410681
22038,997000,902000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.97992941,NA,NA,NA,NA,18.97992941
22222,101000,894000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22226,133000,894000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.57137438
22227,141000,894000,NA,42.67551952,NA,NA,NA,5.66932208,61.5605223,NA,NA,NA,45.98270214,NA,NA,NA,NA,NA,NA,NA,NA,38.97201651
22228,149000,894000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22230,165000,894000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.25344217
22232,181000,894000,3.650913149,NA,NA,NA,NA,NA,5.674206318,NA,NA,NA,35.19155544,13.83202096,NA,NA,NA,NA,NA,NA,2.954968223,12.26073282
22237,221000,894000,NA,NA,NA,NA,NA,NA,4.333264182,NA,NA,NA,43.48095027,NA,NA,NA,NA,NA,NA,NA,30.58917124,26.1344619
22240,245000,894000,NA,91.6690473,NA,NA,NA,NA,6.290225028,NA,NA,5.350546466,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.65044473
22242,261000,894000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.05761878,NA,NA,NA,NA,NA,NA,NA,NA,16.05761878
22243,269000,894000,NA,15.65453446,NA,NA,NA,4.754887548,6.419051899,NA,NA,NA,8.539708084,117.8072932,NA,NA,NA,NA,NA,NA,19.27759608,23.12813171
22244,277000,894000,11.39935596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.36520078,NA,NA,NA,NA,NA,NA,NA,11.88227837
22245,285000,894000,NA,103.8233039,NA,NA,2.838542679,NA,32.33705052,NA,NA,6.441435067,32.80399411,65.36097681,NA,NA,NA,NA,NA,NA,NA,34.71484818
22246,293000,894000,NA,NA,NA,NA,NA,NA,4.032274314,NA,NA,NA,12.37041677,51.47953136,NA,NA,NA,NA,NA,NA,NA,18.7422447
22247,301000,894000,NA,23.74093785,NA,12.23317768,NA,2.639480431,11.15938091,NA,NA,NA,NA,134.8269686,NA,NA,NA,NA,NA,NA,NA,45.79029129
22248,309000,894000,NA,NA,NA,3.791078686,NA,NA,5.148745755,NA,NA,NA,163.0671337,NA,NA,NA,NA,NA,NA,NA,NA,57.33565272
22249,317000,894000,8.087394489,34.27892473,NA,3.889262263,NA,NA,9.015369784,NA,NA,8.694574127,NA,78.44852184,NA,NA,19.25157399,14.41404087,NA,NA,NA,25.54308771
22250,325000,894000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22251,333000,894000,NA,NA,NA,6.410226765,NA,10.78881762,NA,NA,NA,3.516175965,3.379621906,161.6781014,NA,NA,NA,NA,NA,NA,NA,32.0305284
22252,341000,894000,NA,10.25641742,NA,23.44094282,NA,3.825083045,NA,NA,NA,5.192563291,NA,85.57301533,NA,NA,10.31049296,NA,NA,NA,NA,31.65893791
22253,349000,894000,NA,NA,NA,NA,NA,NA,10.16334137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.27795441
22254,357000,894000,NA,NA,NA,NA,NA,4.845023411,NA,NA,NA,NA,NA,5.350546466,NA,NA,NA,NA,NA,NA,NA,5.097784939
22255,365000,894000,NA,NA,NA,10.37323478,NA,4.37749247,6.162955189,NA,NA,3.720975553,2.685832006,23.36382373,NA,84.28912566,NA,NA,NA,NA,NA,16.54005876
22256,373000,894000,NA,NA,NA,NA,NA,8.089593859,NA,NA,NA,7.348969146,9.381725183,58.65582653,NA,NA,6.843183642,NA,NA,NA,NA,26.96506816
22257,381000,894000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.45318022,84.92447148,NA,30.24440001,NA,NA,NA,NA,4.480190392,47.45651215
22258,389000,894000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.62920296,NA,22.33228447,NA,NA,NA,NA,NA,20.76459064
22259,397000,894000,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.516175965,20.88283364,111.2537638,NA,65.48618839,16.56412396,NA,NA,NA,NA,63.21210023
22260,405000,894000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.318172383,NA,NA,NA,NA,NA,NA,NA,3.318172383
22261,413000,894000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.72231653,22.10729244,NA,17.67810898,NA,NA,4.98535209,NA,NA,15.74274157
22262,421000,894000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.749533503,17.75566055,NA,16.80569176,16.30370472,NA,NA,NA,NA,15.03766234
22263,429000,894000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.849297265,NA,34.23214228,NA,NA,NA,NA,NA,19.54071977
22264,437000,894000,NA,NA,NA,4.402070562,NA,NA,NA,NA,NA,NA,38.61563605,21.38340382,NA,25.10575504,11.98095779,NA,NA,NA,NA,23.06955188
22265,445000,894000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.59299636,20.68801519,NA,NA,41.87264473,NA,NA,NA,NA,26.72385948
22266,453000,894000,18.03251816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.7055856,NA,73.39891317,NA,NA,NA,NA,NA,82.21065062
22267,461000,894000,2.716361752,11.05874796,NA,NA,NA,NA,NA,NA,NA,NA,120.0882873,94.35286376,NA,32.25182407,2.159874901,NA,NA,NA,NA,62.85056678
22268,469000,894000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.934809168,8.384302816,NA,17.56219405,29.45304547,NA,NA,NA,NA,14.83358788
22269,477000,894000,3.838765144,34.29446125,NA,NA,NA,NA,NA,NA,10.90839537,NA,91.69694704,59.72531719,NA,NA,3.591751194,NA,NA,NA,NA,34.00927287
22270,485000,894000,NA,19.39858911,NA,NA,NA,NA,NA,NA,NA,NA,25.75303345,99.31731152,NA,15.50989305,NA,NA,NA,NA,NA,44.40031508
22271,493000,894000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2885298,78.44206856,NA,NA,NA,NA,NA,NA,NA,58.7242223
22272,501000,894000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.57563402,NA,2.809325597,NA,NA,NA,NA,NA,10.19247981
22273,509000,894000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.09974682,49.42528573,NA,32.28900338,NA,NA,NA,NA,NA,38.6678137
22274,517000,894000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22275,525000,894000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.24309367,NA,NA,NA,NA,NA,NA,NA,NA,13.24309367
22276,533000,894000,NA,NA,NA,6.165155497,NA,NA,NA,NA,NA,NA,NA,23.34685969,NA,25.48767612,NA,NA,NA,NA,NA,18.33323043
22277,541000,894000,5.299997371,NA,NA,NA,8.639325536,3.55909143,3.55909143,NA,8.736826486,NA,26.02303849,27.57846851,NA,52.2630122,6.147425323,NA,3.675784741,NA,NA,19.45400082
22278,549000,894000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22279,557000,894000,55.56276919,NA,NA,NA,4.220386525,NA,3.468663338,NA,10.33170294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.3958805
22280,565000,894000,78.17535765,NA,NA,NA,NA,NA,8.172029326,NA,NA,37.59773976,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.31504225
22281,573000,894000,38.83123003,NA,NA,NA,NA,NA,NA,NA,NA,11.43859607,42.96416576,NA,NA,NA,NA,NA,NA,NA,NA,31.07799729
22283,589000,894000,13.84189978,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.67838503,NA,NA,NA,NA,NA,NA,NA,NA,37.6790561
22284,597000,894000,NA,NA,NA,NA,NA,3.650913149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.650913149
22285,605000,894000,4.690862592,29.05354792,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.65189088,15.73576205,NA,76.60975721,NA,NA,NA,NA,23.07211387
22286,613000,894000,NA,NA,NA,NA,NA,21.27469073,15.33359521,NA,NA,NA,21.69394592,40.75798774,NA,NA,12.17983079,NA,NA,NA,NA,22.24801008
22288,629000,894000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.78415849
22289,637000,894000,97.73522688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.39637769,NA,NA,2.224871436,NA,NA,NA,NA,38.785492
22291,653000,894000,4.231495087,NA,NA,NA,31.45872521,3.205670979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.96529709
22306,773000,894000,14.06120422,NA,97.28819528,NA,NA,NA,3.838765144,NA,NA,NA,24.23948649,NA,NA,NA,NA,NA,NA,NA,NA,29.38682095
22307,781000,894000,NA,NA,NA,NA,NA,15.48220287,NA,NA,NA,NA,4.43648134,NA,NA,12.01915998,4.328866805,NA,NA,NA,NA,8.11911556
22308,789000,894000,9.986225451,15.01935341,NA,NA,NA,3.291960134,NA,NA,NA,NA,65.04234992,NA,NA,10.04426032,4.51586172,NA,NA,NA,NA,24.70605155
22309,797000,894000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.04339006,NA,10.97426444,NA,NA,NA,NA,NA,46.00882725
22310,805000,894000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22311,813000,894000,NA,NA,NA,NA,87.77066789,NA,NA,6.501342282,NA,NA,3.120747361,NA,NA,40.42653148,NA,2.410209718,17.55954695,NA,NA,26.29817428
22312,821000,894000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22313,829000,894000,NA,NA,NA,NA,NA,13.40638971,NA,NA,NA,NA,NA,NA,NA,53.92942051,NA,NA,NA,NA,NA,33.66790511
22314,837000,894000,11.50510549,9.847871013,NA,NA,NA,NA,NA,NA,NA,NA,22.08001562,6.157508834,NA,31.99503622,7.112043472,NA,NA,NA,NA,16.04030193
22315,845000,894000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.7843981,NA,NA,NA,NA,NA,73.7843981
22316,853000,894000,NA,75.80201482,4.15123777,NA,NA,NA,NA,NA,NA,NA,24.39089,NA,NA,9.704834349,NA,NA,NA,NA,NA,27.13845949
22317,861000,894000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.72102428,NA,NA,NA,55.84459531,NA,NA,NA,NA,34.28280979
22318,869000,894000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22319,877000,894000,NA,NA,NA,NA,NA,2.416695788,NA,NA,NA,NA,10.24201261,16.39637769,NA,NA,50.63156577,NA,NA,NA,NA,19.92166296
22320,885000,894000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.39922958,NA,NA,12.07086528,NA,NA,NA,NA,11.73504743
22321,893000,894000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.40652197,NA,26.85171602,NA,NA,NA,NA,NA,30.703318
22322,901000,894000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.513578773,67.81623277,NA,63.21393671,14.21845876,17.43322204,NA,NA,NA,41.33952199
22323,909000,894000,NA,NA,NA,3.412747648,59.31151812,NA,NA,NA,NA,NA,7.79429956,42.52179608,NA,112.1682645,53.94979569,3.456417277,1.958340294,NA,NA,41.38912105
22324,917000,894000,NA,NA,NA,NA,18.70126976,NA,NA,2.067312297,NA,NA,40.96566714,27.75788686,NA,41.65386198,3.17386152,5.178778577,1.958735068,NA,NA,26.06916897
22325,925000,894000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.27694392,NA,55.9948139,NA,NA,NA,NA,NA,46.8153464
22326,933000,894000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.88953238,NA,21.12131936,NA,NA,NA,NA,NA,30.37739036
22327,941000,894000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.032274314,79.4330736,NA,20.84417593,38.29367928,NA,NA,NA,NA,50.24489172
22328,949000,894000,4.333264182,9.170640017,NA,NA,NA,NA,NA,2.333378622,NA,NA,12.96625221,74.9274304,NA,32.1401509,30.30045205,NA,NA,NA,NA,34.73482656
22329,957000,894000,2.639480431,NA,NA,NA,NA,6.54944196,NA,NA,NA,NA,14.10925402,97.76085952,NA,3.355590743,49.45503487,NA,NA,NA,NA,37.53504285
22330,965000,894000,NA,NA,NA,3.05718097,NA,NA,NA,NA,NA,NA,30.81166941,59.70270698,NA,31.32143782,24.44191538,NA,NA,NA,NA,37.95175544
22331,973000,894000,2.20554298,NA,NA,5.182305596,25.05182837,7.474164464,NA,NA,NA,NA,13.3347119,16.82754189,NA,31.31752636,13.0854846,15.84718553,NA,NA,NA,16.86083343
22332,981000,894000,NA,NA,NA,NA,NA,NA,NA,9.999815593,NA,NA,3.120747361,NA,NA,NA,2.496133885,NA,NA,NA,NA,5.205565613
22511,45000,886000,58.9308396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.39498446
22522,133000,886000,NA,NA,NA,NA,NA,NA,6.419051899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.419051899
22523,141000,886000,NA,4.13116737,NA,NA,4.339956575,5.53744315,12.72102428,NA,NA,NA,5.549744111,75.78526642,NA,NA,19.02020668,NA,NA,NA,NA,18.15497265
22532,213000,886000,NA,NA,NA,NA,NA,NA,2.874098343,NA,NA,NA,63.18741338,NA,NA,NA,NA,NA,NA,NA,NA,27.36600775
22536,245000,886000,3.934809168,2.345029148,NA,NA,NA,NA,2.20554298,NA,NA,NA,20.03876127,NA,NA,NA,14.20186992,NA,NA,NA,58.81307049,16.9231805
22537,253000,886000,5.778651204,26.28992165,NA,NA,NA,NA,17.44726808,NA,NA,18.13034749,34.11679834,4.263157535,2.954968223,NA,37.74348656,NA,NA,NA,NA,18.43422556
22538,261000,886000,5.549744111,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.205670979,NA,NA,NA,NA,NA,NA,NA,NA,4.377707545
22539,269000,886000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22540,277000,886000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.13116737,NA,NA,NA,NA,13.81684804,NA,NA,NA,8.974007706
22541,285000,886000,NA,5.061390899,NA,NA,5.11254974,NA,2.563913947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.245951529
22543,301000,886000,NA,8.995037339,NA,4.617513864,NA,2.639480431,9.769820778,NA,NA,3.516175965,7.207362524,58.15483914,NA,NA,NA,NA,NA,NA,NA,19.95648531
22544,309000,886000,NA,NA,NA,NA,NA,NA,20.61675095,NA,NA,6.881538797,NA,19.81749369,NA,NA,NA,NA,NA,NA,11.35107414,14.66671439
22545,317000,886000,NA,6.950052477,NA,4.402070562,NA,3.205670979,NA,NA,NA,6.543223925,NA,47.89491157,NA,NA,NA,NA,NA,NA,NA,13.7991859
22546,325000,886000,NA,NA,NA,4.951873347,NA,NA,NA,NA,NA,7.457397112,NA,116.0622434,NA,NA,7.18835385,NA,NA,NA,NA,28.12234821
22547,333000,886000,NA,NA,NA,NA,NA,NA,27.82012998,NA,NA,12.82511949,15.65452519,58.60609045,NA,NA,NA,NA,NA,NA,NA,28.72646628
22548,341000,886000,2.563913947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.505766612,NA,NA,NA,3.291960134,3.120546898
22549,349000,886000,NA,NA,NA,19.90808353,NA,NA,NA,NA,NA,NA,NA,33.6589645,NA,NA,NA,NA,NA,NA,NA,26.78352402
22550,357000,886000,NA,NA,NA,NA,NA,NA,4.231495087,NA,NA,8.769571294,4.13116737,64.5721066,NA,NA,2.870328245,NA,NA,NA,NA,14.57416614
22551,365000,886000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22552,373000,886000,NA,NA,NA,NA,NA,2.416695788,5.408303197,NA,NA,23.51611921,17.71582855,44.09503025,NA,NA,23.17630412,NA,NA,NA,NA,20.12632717
22553,381000,886000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.28790318,NA,11.20611034,3.591751194,NA,NA,NA,NA,17.02858824
22555,397000,886000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.77652607,NA,36.82775251,8.332611671,NA,NA,NA,NA,23.10823376
22556,405000,886000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.784302021,2.290990284,NA,NA,NA,NA,4.285639674
22557,413000,886000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.01494412,NA,40.39793253,NA,NA,NA,NA,NA,63.70643832
22558,421000,886000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.70602085,NA,18.12608064,NA,NA,1.958340294,NA,NA,27.97913061
22559,429000,886000,NA,NA,NA,4.296571435,NA,NA,NA,NA,NA,NA,7.495514994,21.14485389,NA,20.18471388,21.394592,NA,NA,NA,NA,15.0726504
22560,437000,886000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.79456528,21.29161215,NA,26.61651122,NA,NA,NA,NA,NA,19.7221624
22561,445000,886000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.02367039,7.798924274,NA,NA,NA,NA,40.41129733
22562,453000,886000,2.639480431,NA,NA,NA,NA,NA,NA,NA,NA,12.90271317,63.55543872,38.84143659,NA,NA,2.566794969,NA,NA,NA,NA,26.55788341
22563,461000,886000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.166447024,NA,NA,20.57438971,NA,NA,NA,NA,14.87041837
22564,469000,886000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.42124537,NA,NA,NA,NA,NA,49.42124537
22565,477000,886000,7.79429956,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.56071828,28.05798245,NA,38.07249119,NA,NA,NA,NA,NA,29.10042358
22566,485000,886000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.27913596,NA,NA,70.33767863,2.860976714,NA,NA,NA,NA,37.4925971
22567,493000,886000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.802202801,NA,NA,NA,NA,NA,1.802202801
22568,501000,886000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22569,509000,886000,NA,2.639480431,NA,NA,NA,NA,NA,NA,NA,NA,32.60518602,119.2433351,NA,NA,NA,NA,NA,NA,NA,78.59493434
22570,517000,886000,NA,4.974519763,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.74450273,NA,6.560300589,NA,NA,NA,NA,NA,27.75595645
22571,525000,886000,NA,NA,NA,NA,NA,10.48425113,9.331868103,NA,NA,NA,26.55019046,28.7784846,NA,64.53969641,NA,NA,NA,NA,NA,28.07716255
22572,533000,886000,NA,NA,NA,2.72399519,3.172766541,3.335877372,NA,NA,NA,NA,10.19733819,8.816295089,NA,20.702966,NA,NA,28.44492765,NA,NA,10.1030424
22573,541000,886000,3.650913149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.57691788,4.821613345,NA,2.405170433,NA,NA,9.206306537
22574,549000,886000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22575,557000,886000,21.73227209,NA,NA,NA,NA,NA,5.66932208,NA,NA,NA,170.7338439,25.72268003,NA,NA,NA,NA,NA,NA,NA,59.82013285
22576,565000,886000,2.20554298,61.27057925,NA,NA,NA,NA,NA,NA,NA,NA,88.14485916,46.71897325,NA,NA,NA,NA,NA,NA,NA,40.25898457
22577,573000,886000,16.62880449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.62880449
22578,581000,886000,20.66632968,NA,NA,7.199522731,42.5847315,NA,3.205670979,NA,NA,NA,48.05325701,NA,NA,NA,10.4574306,NA,NA,NA,NA,22.02782375
22580,597000,886000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.49936314
22585,637000,886000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22587,653000,886000,58.78638763,NA,NA,22.84419608,27.35547407,NA,NA,2.265056151,NA,NA,2.416695788,NA,NA,NA,NA,NA,NA,NA,NA,28.54423878
22601,765000,886000,30.0498953,9.825662897,24.26681525,NA,NA,24.84952899,NA,NA,NA,NA,89.71632645,NA,NA,NA,NA,NA,NA,NA,NA,36.99791634
22602,773000,886000,7.649567847,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.76739394,NA,NA,NA,50.52667066,NA,NA,NA,NA,49.64787748
22603,781000,886000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.18002223,NA,NA,NA,NA,NA,56.18002223
