"","PalEON","cell","total","x","y","biomass_avg","count"
"455","Ash",6558,4,293000,1318000,NA,0
"456","Ash",6559,3,301000,1318000,NA,0
"457","Ash",6560,3,309000,1318000,NA,0
"458","Ash",6561,6,317000,1318000,NA,0
"459","Ash",6562,5,325000,1318000,NA,0
"460","Ash",6563,4,333000,1318000,NA,0
"461","Ash",6564,6,341000,1318000,NA,0
"462","Ash",6565,3,349000,1318000,NA,0
"463","Ash",6566,4,357000,1318000,NA,0
"464","Ash",6567,2,365000,1318000,NA,0
"465","Ash",6568,1,373000,1318000,NA,0
"466","Ash",6574,1,421000,1318000,NA,0
"467","Ash",6575,2,429000,1318000,17.1967537255788,1
"468","Ash",6576,1,437000,1318000,NA,0
"469","Ash",6821,1,29000,1310000,NA,0
"470","Ash",6825,2,61000,1310000,6.85658412810675,1
"471","Ash",6827,2,77000,1310000,NA,0
"472","Ash",6828,1,85000,1310000,9.4544165859867,1
"473","Ash",6829,3,93000,1310000,NA,0
"474","Ash",6830,3,101000,1310000,NA,0
"475","Ash",6831,1,109000,1310000,NA,0
"476","Ash",6832,4,117000,1310000,NA,0
"477","Ash",6833,3,125000,1310000,NA,0
"478","Ash",6834,4,133000,1310000,2.79456528021017,1
"479","Ash",6835,4,141000,1310000,10.258739929231,1
"480","Ash",6836,3,149000,1310000,4.76172493583972,1
"481","Ash",6837,4,157000,1310000,14.6684697903442,2
"482","Ash",6838,3,165000,1310000,5.38967912236892,2
"483","Ash",6839,5,173000,1310000,NA,0
"484","Ash",6840,3,181000,1310000,14.1301955995545,1
"485","Ash",6841,3,189000,1310000,27.0010552101337,2
"486","Ash",6842,5,197000,1310000,31.2392973062289,1
"487","Ash",6843,5,205000,1310000,20.7654140932022,2
"488","Ash",6844,5,213000,1310000,47.150002856178,2
"489","Ash",6845,5,221000,1310000,3.65091314940201,1
"490","Ash",6846,5,229000,1310000,17.2682831888385,1
"491","Ash",6847,4,237000,1310000,27.5130915073579,1
"492","Ash",6848,7,245000,1310000,10.0622551068115,1
"493","Ash",6849,4,253000,1310000,12.5372790966494,1
"494","Ash",6850,5,261000,1310000,NA,0
"495","Ash",6851,4,269000,1310000,NA,0
"496","Ash",6852,5,277000,1310000,NA,0
"497","Ash",6853,6,285000,1310000,30.5139362695068,1
"498","Ash",6854,5,293000,1310000,NA,0
"499","Ash",6855,4,301000,1310000,NA,0
"500","Ash",6856,4,309000,1310000,NA,0
"501","Ash",6857,5,317000,1310000,NA,0
"502","Ash",6858,3,325000,1310000,NA,0
"503","Ash",6859,2,333000,1310000,NA,0
"504","Ash",6860,2,341000,1310000,NA,0
"505","Ash",6861,2,349000,1310000,NA,0
"506","Ash",6862,6,357000,1310000,NA,0
"507","Ash",6863,3,365000,1310000,NA,0
"508","Ash",6864,1,373000,1310000,NA,0
"509","Ash",6865,1,381000,1310000,NA,0
"510","Ash",6866,1,389000,1310000,NA,0
"511","Ash",6870,3,421000,1310000,NA,0
"512","Ash",6871,1,429000,1310000,NA,0
"513","Ash",6872,5,437000,1310000,NA,0
"514","Ash",6874,1,453000,1310000,NA,0
"515","Ash",7116,2,21000,1302000,8.23825862500357,1
